filename,categories,res#,resolutions
2022-04-14 City Commission - Public Agenda-2775.pdf,EM - EMERGENCY ORDINANCE,SR.1,"AN ORDINANCE OF THE MIAMI CITY COMMISSION, AUTHORIZING DEVIATIONS FROM THE STANDARDS FOR “TEMPORARY BANNERS” SET FORTH IN CHAPTER 62/ARTICLE XIII/DIVISION 8 OF THE CODE OF CITY OF MIAMI, FLORIDA, AS  AMENDED, TITLED “PLANNING AND ZONING/PLANNING AND ZONING APPROVAL FOR TEMPORARY USES AND OCCUPANCIES; PERMIT REQUIRED/TEMPORARY BANNERS,” FOR SUCH PERMITS ISSUED WITHIN A PORTION OF THE CENTRAL BUSINESS DISTRICT FOR DISPLAY IN CONNECTION WITH THE MIAMI FO RMULA 1 GRAND PRIX BETWEEN APRIL 15, 2022, AND MAY 15, 202 2; ESTABLISHING TERMS AND CONDITIONS IN ORDER TO REGULATE THE ACTIVITIES FOR TEMPORARY BANNERS; PROVIDING FOR A SEVERABILITY CLAUSE; AND PROVIDING FOR AN IMMEDIATE EFFECTIVE DATE. SPONSOR (S):       Commissioner Ken Russell History: 03/24/22  City Commissio n PASSED ON FIRST READING   Next: 04/14/22 RESULT:  PASSED ON FIRST READING [UNANIMOUS]  Next: 4/14/2022 9:00 AM MOVER:  Ken Russell, Commissioner, District Two SECONDER:  Alex Diaz de la Portilla, Commi ssioner, District One AYES:  King, Carollo, Russell, Diaz d e la Portilla, Reyes END OF SECOND READING ORDINANCES  City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 16 Printed on 4/6/2022 FR - FIRST READING ORDINANCES Note:  Any proposed ordinance listed as an item for first reading in this section may be adopted as an emergen cy measure upon being so determined by the City Commission . FR.1 11334 City Manager’s Office  ORDINANCE                                                                  First Reading"
2022-04-14 City Commission - Public Agenda-2775.pdf,FR - FIRST READING ORDINANCES,FR.1,"AN ORDINANCE OF THE MIAMI CITY COMMISSION PURSUANT RESOLUTION NO. R -18-0440  ADOPTED ON OCTOBER 11, 2018 AUTHORIZING THE CITY MANAGER TO ENTER INTO A SETTLEMENT AGREEMENT WITH THE INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS, AFL -CIO, LOCAL 587 (“IAFF”) TO RESOLVE THE UNFAIR LABOR PRACTICE PETITION FILED BY IAFF IN THE CASE STYLED M IAMI ASSOCIATION OF FIREFIGHTERS LOCAL 587, IAFF V. CITY O F MIAMI, CASE NO.: BP -2018 -001 (CR - 2018 -001 AND CA -2010 -124) AND RESOLUTION NO. R -18-0489 ADOPTED ON OCTOBER 25, 2018 AUTHORIZING THE CITY MANAGER TO ENTER INTO A SETTLEMENT AGREEMENT WITH THE WALTE R E. HEADLEY, JR., MIAMI LODGE #20, FRATERNAL ORDER OF POL ICE, INC. (“FOP”) TO RESOLVE THE UNFAIR LABOR PRACTICE PETITION FILED BY FOP, LODGE #20, CASE NO.: CA - 2010 -119 AND BP -2017 -013 (CR -2017 -001) AMENDING CHAPTER 40/ARTICLE IV/DIVISION 3 OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (“CITY CODE”), TITL ED ""PERSONNEL/PENSION AND RETIREMENT PLAN/CITY OF MIAMI FIRE AND POLICE EMPLOYEES RETIREMENT TRUST;"" MORE PARTICULARLY BY AMENDING SECTIONS 40 -191, 40 -203, AND 40 - 210, TITLED “DEFINITIONS,” “BENEFIT S,” AND “GENERAL CONDITIONS,” TO AMEND THE DEFINITION OF C OMPENSATION PROVIDING FOR THE RULE OF “64” OR “68” AND AN INCREASE IN BENEFITS; CONTAINING A SEVERABILITY CLAUSE; AND PROVIDING AN IMMEDIATE EFFECTIVE DATE. Note for the Record: 60 -Day Public Commen t Period - January 19, 2022 - March 20, 2022 History: 01/27/22  City Commission  NO ACTION TAKEN   Next: 04/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 17 Printed on 4/6/2022  FR.2 11746 ORDINANCE                                                                  First R eading"
2022-04-14 City Commission - Public Agenda-2775.pdf,FR - FIRST READING ORDINANCES,FR.1,"AN ORDINANCE OF THE MIAMI CITY COMMISSION AMENDING CHAPTER 2/ARTICLE XI/DIVISION 18/SECTION 2 -1272 OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, TITLED ""ADMINISTRATION/BOARDS, COMMITTEES, COMMISSIONS/CLIMATE RESILIENCE COMMITTEE/COMPOSITION ; APPOINTMENT AND TERMS OF OFFICE OF MEMBERS; FILLING OF VACANCIES,” TO INCREASE THE NUMBER OF VOTING MEMBERS OF THE CLIMATE RESILIENCE COMMITTEE FROM NINE (9) TO ELEVEN (11) MEMBERS WITH THE ADDITION OF TWO (2) MEMBERS BEING CITY OF MIAMI RESIDENTS FROM T HE YOUTH POPULATION OF EIGHTEEN TO TWENTY -FIVE (18 – 25) Y EARS OLD WITH A STRONG INTEREST AND BACKGROUND OR EDUCATION IN CLIMATE RESILIENCE TO BE APPOINTED BY THE MAYOR; CONTAINING A SEVERABILITY CLAUSE; AND PROVIDING FOR AN EFFECTIVE DATE. SPONSOR (S):       City Commission FR.3 11784 ORDINANCE                                                                  First Reading"
2022-04-14 City Commission - Public Agenda-2775.pdf,FR - FIRST READING ORDINANCES,FR.3,"AN ORDINANCE OF THE MIAMI CITY COMMISSION AMENDING CHAPTER 18/ARTICLE III OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (“PROC UREMENT CODE”), TITLED ""FINANCE/CITY OF MIAMI PROCUREMENT ORDINANCE"", MORE PARTICULARLY BY AMENDING PROCUREMENT CODE SECTION 18 - 72, TITLED ""APPLICATION AND EXCLUSIONS”, SECTION 18 -73, TITLED “DEFINITIONS”, AND SECTION 18 -116, TITLED “PERSONS RETAINED AS EX PERT CONSULTANTS”, TO ADD THE WORDS “OR FIRMS”; CONTAINING  A SEVERABILITY CLAUSE AND PROVIDING FOR AN IMMEDIATE EFFECTIVE DATE. SPONSOR (S):       Commissioner Christine King END OF FIRST READING ORDINANCES  City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 18 Printed on 4/6/2022 DI - DISCUSSION ITEMS NOTE: Legislation may result from City Commission consideration of any Commissio n Discussion item. This portion of the agenda is separately designated as being available for the purpose of providing and securing City Commission information, direction, and guidance in significa nt pending and concluded matters, including matters not sp ecifically set forth in this section. It is anticipated that no input from anyone other than the City personnel is needed or expected while the City Commission is considering any matter in this port ion of the Agenda; accordingly, no member of the public ma y address the City Commission during this time. DI.1 11660 City Manager’s Office  DISCUSSION ITEM"
2022-04-14 City Commission - Public Agenda-2775.pdf,DI - DISCUSSION ITEMS,DI.1,"A DISCUSSION REGARDING THE ANNUAL REPORT FOR PLANNING, ZONING AND APPEALS BOARD. DI.2 11463 Code C ompliance Task Force  DISCUSSION ITEM A DISCUSSION ITEM REG ARDING THE CODE COMPLIANCE TASK FORCE RECOMMENDATIONS FINAL REPORT. History: 03/10/22  City Commission  CONTINUED   Next: 04/14/22 RESULT:  CONTINUED [UNANIMOUS]  Next: 4/14/2022 9:00 AM MOVER:  Ken Rus sell, Commissioner, District Two SECONDER:  Manolo Reyes, C ommissioner, District Four AYES:  Christine King, Ken Russell, Manolo Reyes ABSENT:  Joe Carollo, Alex Diaz de la Portilla City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 19 Printed on 4/6/2022  DI.3 9171 DISCUSSION ITEM"
2022-04-14 City Commission - Public Agenda-2775.pdf,DI - DISCUSSION ITEMS,DI.2,"A DISCUSSION REGARDING THE RECONSIDERATION OF TH E MOTORIZED SCOOTER PROGRAM. SPONSOR (S):       City Commis sion History: 06/24/21  City Commission  DEFERRED   Next: 07/08/21 RESULT:  DEFERRED [UNANIMOUS]  Next: 7/8/2021 9:00 AM MOVER:  Manolo Reyes, Commissioner, District Four SECONDER:  Ken Russell, Commissi oner, District Two AYES:  Ken Russell, Alex Diaz de la Port illa, Joe Carollo, Manolo Reyes ABSENT:  Jeffrey Watson 07/08/21  City Commission  DEFERRED   Next: 07/22/21 RESULT:  DEFERRED [UNANIMOUS]  Next: 7/22/2021 9:00 AM MOVER:  Joe Carollo, Vice Chair, District  Three SECONDER:  Manolo Reyes, Commissioner, District Four AYES:  Ken Russell, Joe Carollo, Manolo Reyes, Jeffrey Watson ABSENT:  Alex Diaz de la Portilla 07/22/21  City Commission  CONTINUED   Next: 09/23/21 RESULT:  CONTINUED [UNANIMOUS]  Next: 9/23/2021 9:00 A M MOVER:  Alex Diaz de la Portilla, Commissioner, District One SECONDER:  Ken Russell, Commissioner, District Two AYES:  Russell, Diaz de la Portilla, Carollo, Reyes, Watson 09/23/21  City Commission  INDEFINITELY DEFERRED   Next: 03/24/22 RESULT:  INDEFINITELY D EFERRED [UNANIMOUS]  Next: 3/24/2022 9:00 AM MOVER:  Alex Di az de la Portilla, Commissioner, District One SECONDER:  Manolo Reyes, Commissioner, District Four AYES:  Ken Russell, Alex Diaz de la Portilla, Manolo Reyes, Jeffrey Watson ABSENT:  Joe Carollo 03/24/ 22 City Commission  DEFERRED   Next: 04/14/22 RESULT:  DEFERR ED [UNANIMOUS]  Next: 4/14/2022 9:00 AM MOVER:  Alex Diaz de la Portilla, Commissioner, District One SECONDER:  Ken Russell, Commissioner, District Two AYES:  King, Carollo, Russell, Diaz de la Portilla , Reyes City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 20 Printed on 4/6/2022  DI.4 11688 DISCUSSION ITEM A DISCUSSION ITEM. SPONSOR (S):       Commissioner Joe Carollo History: 03/24/22  City Commission  DEFERRED   Next: 04/14/22 RESULT:  DEFERRED [UNANIMOUS]  Next: 4/14/2022 9:00 AM MOVER:  Joe Carollo, Vice Chair, District T hree SECONDER:  Christine King, Chair, District Five AYES:  King, Carollo, Russell, Diaz de la Portilla, Reyes END OF DISCUSSION ITEMS  City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 21 Printed on 4/6/2022 BC - BOARDS AND COMMITTEES BC.1 8938 Office of the City Clerk  RESOLUTION"
2022-04-14 City Commission - Public Agenda-2775.pdf,BC - BOARDS AND COMMITTEES,BC.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION APPO INTING   CERTAIN INDIVIDUA LS AS MEMBER S OF THE AFFORDABLE H OMEOWNERSHIP LOAN PROGRAM  TASK FORCE FOR TER MS AS DESIGNATED HEREIN. APPOINTEE S: NOMINATED BY: Commissioner Alex Diaz de la Portilla Commissioner Ken Russell Commissioner Joe Caro llo Commissioner Manolo Reyes Commissioner Chris tine King History: 05/13/21  City Commission  NO ACTION TAKEN   Next: 06/10/21 RESULT:  NO ACTION TAKEN  Next: 6/10/2021 9:00 AM 06/10/21  City Commission  NO ACTION TAKEN   Next: 07/08/21 RESULT:  NO ACTION TAKEN  Next: 7/8/2021 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 22 Printed on 4/6/2022 07/08/21  City Comm ission  NO ACTION TAKEN   Next: 09/13/21 RESULT:  NO ACTION TAKEN  Next: 9/13/2021 9:00 AM 09/13/21  City Commission  NO ACTION TAKEN   Next: 10/14/21 RESULT:  NO ACTION TAKEN  Next: 10/14/2021 9:00 AM 10/14/2 1 City Commission  NO ACTION TAKEN   Next: 11/18/21 RESULT : NO ACTION TAKEN  Next: 11/18/2021 9:00 AM 11/18/21  City Commission  NO ACTION TAKEN   Next: 12/09/21 RESULT:  NO ACTION TAKEN  Next: 12/9/2021 9:00 AM 12/09/21  City Commission  NO ACTION TAKEN   Next: 01/1 3/22 RESULT:  NO ACTION TAKEN  Next: 1/13/2022 9:00 AM 01/13/22  City Commission  NO ACTION TAKEN   Next: 02/10/22 RESULT:  NO ACTION TAKEN  Next: 2/10/2022 9:00 AM 02/10/22  City Commission  NO ACTION TAKEN   Next: 03/10/22 RESULT:  NO ACTION TAKEN  Next: 3/10/2022 9 :00 AM 03/10/22  City Commission  NO ACTION TAKEN   Next: 0 4/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 23 Printed on 4/6/2022  BC.2 11553 Office of the City Clerk  RESOLUTION"
2022-04-14 City Commission - Public Agenda-2775.pdf,BC - BOARDS AND COMMITTEES,BC.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION APPOINTING CERTAIN INDIVIDUALS AS MEMBERS OF THE ARTS  AND ENTERTAINMENT COUNCIL FOR TERMS AS DESIGNATED HEREI N. APPOINTEES:  NOMINATED BY: Mayor Francis Suarez Mayor Francis Suarez Mayor Francis Suarez Mayor Francis Suarez Mayor Francis Suarez Mayor Francis Suarez Commiss ioner Alex Diaz de la Portilla Commissioner Ken Rus sell Commissioner Joe Carollo Commissioner Manolo Reyes History: 03/10/22  City Commission  NO ACTION TAKEN   Next: 04/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 24 Printed on 4/6/2022  BC.3 6672 Office of the City Clerk  RESOLUTION"
2022-04-14 City Commission - Public Agenda-2775.pdf,BC - BOARDS AND COMMITTEES,BC.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION APPOINTING CERTAIN INDIVIDUALS AS MEMBERS OF THE AUDIT ADVISORY COMMITTEE FOR TERMS AS DESIGNATED HEREIN. APPOINTEES:  NOMINATED BY: Commissioner Alex Diaz de la Portilla Commissioner Ken Russell Commissioner Joe Caro llo Commissioner Manolo Reyes Commissioner Christine King History: 11/21/19  City Commission  NO ACTION TAKEN   Next: 01/09/20 RESULT:  NO ACTION TAKEN  Next: 1/9/2020 9:00 AM 01/09/20  City Commission  ROLLED OVER TO THE NEXT LIKE MEETING Next: 02/13/20 RESULT:  ROLLED OVER TO THE NEXT LIKE MEETING [3 TO 2] Next: 2/13/2020 9:00 AM MOVER:  Alex Diaz de la Portilla, Commissioner, District One SECONDER:  Joe Carollo, Vice Chair, District Three AYES:  Alex Diaz de la Portilla, Joe Carollo, Manolo Reyes NAYS:  Keon Hardemon, Ken Russell 02/13/20  City Commission  NO ACTION TAKEN   Next: 03/12/20 RESULT:  NO ACTION TAKEN  Next: 3/12/2020 9:00 AM 03/12/20  City Commission  NO ACTION TAKEN   Next: 05/14/20 RESU LT: NO ACTION TAKEN  Next: 5/14/2020 9:00 AM 05/14/20  City Commission  NO ACTION TAKEN   Next: 06/11/20 RESULT:  NO ACTION TAKEN  Next: 6/11/2020 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 25 Printed on 4/6/2022  06/11/20  City Commission  NO ACTION TAKEN   Next: 07/09/20 RESULT:  NO ACTION TAKEN  Next: 7/9/2020 9:00 AM 07/09/20  City Commission  NO ACTION TAKEN   Next: 09/10/20 RESULT:  NO ACTION TAKEN  Next: 9/10/2020 9:00 AM 09/10/20  City Commission  NO ACTION TAKEN   Next: 10/08/20 RESULT:  NO ACTION TAKEN  Next: 10/8/2020 9:00 AM 10/08/20  City Commission  NO ACTION TAKEN   Next: 1 1/19/20 RESULT:  NO ACTION TAKEN  Next: 11/19/2020 9:00 AM 11/19/20  City Commission  NO ACTION TAKEN   Next: 12/10/20 RESULT:  NO ACTION TAKEN  Next: 12/10/2020 9:00 AM 12/10/20  City Commission  NO ACTION TAKEN   Next: 01/14/21 RESULT:  NO ACTION TAKEN  Next: 1/14/2 021 9:00 AM 01/14/21  City Commission  NO ACTION TAKEN   Next: 02/11/21 RESULT:  NO ACTION TAKEN  Next: 2/11/2021 9:00 AM 02/11/21  City Commission  NO ACTION TAKEN   Next: 03/11/21 RESULT:  NO ACTION TAKEN  Next: 3/11/2021 9:00 AM 03/11/21  City Commission  NO ACTION  TAKEN   Next: 04/08/21 RESULT:  NO ACTION TAKEN  Next: 4 /8/2021 9:00 AM 04/08/21  City Commission  NO ACTION TAKEN   Next: 05/13/21 RESULT:  NO ACTION TAKEN  Next: 5/13/2021 9:00 AM 05/13/21  City Commission  NO ACTION TAKEN   Next: 06/10/21 RESULT:  NO ACTION TAKEN  Next: 6/10/2021 9:00 AM 06/10/21  City Commission  NO AC TION TAKEN   Next: 07/08/21 RESULT:  NO ACTION TAKEN  Next: 7/8/2021 9:00 AM 07/08/21  City Commission  NO ACTION TAKEN   Next: 09/13/21 RESULT:  NO ACTION TAKEN  Next: 9/13/2021 9:00 AM 09/13/21  City Commissio n NO ACTION TAKEN   Next: 10/14/21 RESULT:  NO ACTION TA KEN  Next: 10/14/2021 9:00 AM  City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 26 Printed on 4/6/2022  10/14/21  City Commission  NO ACTION TAKEN   Next: 11/18/21 RESULT:  NO ACTION TAKEN  Next: 11/18/2021 9:00 AM 11/18/21  City Commission  NO ACTION TAKEN   Next: 12/09/21 RESULT:  NO ACTION TAKEN  Next: 12/9/2021 9:00 AM 12/09/21  City Co mmission  NO ACTION TAKEN   Next: 01/13/22 RESULT:  NO ACTION TAKEN  Next: 1/13/2022 9:00 AM 01/13/22  City Commission  NO ACTION TAKEN   Next: 02/10/22 RESULT:  NO ACTION TAKEN  Next: 2/10/2022 9:00 AM 02/10/22  City Commission  NO ACTION TAKEN   Next: 03/10/22 RESUL T: NO ACTION TAKEN  Next: 3/10/2022 9:00 AM 03/10/22  City Commission  NO ACTION TAKEN   Next: 04/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM BC.4 11719 Office of the City Clerk  RESOLUTION A RES OLUTION OF THE MIAMI CITY COMMISSION APPOINTING  CERTAI N INDIVIDUAL S AS MEMBER S OF THE BAYFRONT PARK MANAGEMENT TRUST FOR TERMS  AS DESIGNATED HEREIN. APPOINTEE S: NOMINATED BY: Commissioner Ken Russell Commissioner Christine King City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 27 Printed on 4/6/2022  BC.5 11096 Office of the City Clerk  RESOLUTION A RESOLUTION O F THE MIAMI CITY COMMISSION CONFIRMING THE APPOINTMENT OF A CERTAIN INDIVIDUAL AS A MEMBER OF THE CIVILIAN INVESTIGATIVE PANEL FOR A TERM AS DESIGNATED HEREIN. APPOINTEE:  NOMINATED BY: Gabriel P aez Civilian Investigative Panel History: 12/09/21 City Commission  NO ACTION TAKEN   Next: 01/13/22 RESULT:  NO ACTION TAKEN  Next: 1/13/2022 9:00 AM 01/13/22  City Commission  NO ACTION TAKEN   Next: 02/10/22 RESULT:  NO ACTION TAKEN  Next: 2/10/2022 9:00  AM 02/10/22  City Commission  NO ACTION TAKEN   Next: 03 /10/22 RESULT:  NO ACTION TAKEN  Next: 3/10/2022 9:00 AM 03/10/22  City Commission  NO ACTION TAKEN   Next: 04/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 28 Printed on 4/6/2022  BC.6 11098 Office of the City Clerk  RESO LUTION"
2022-04-14 City Commission - Public Agenda-2775.pdf,BC - BOARDS AND COMMITTEES,BC.4,"A RESOLUTION OF THE MIAMI CITY COMMISSION APPOI NTING CERTAIN INDIVIDUAL S AS MEMBER S OF THE CLIMATE RESILIENCE  COMMITTEE FOR TERMS AS DESIGNATED HEREIN. APPOINTEE S: NOMINATED BY: Mayor Francis Suarez Commissioner Alex Diaz de la Portilla Commissioner Ken Russell Commissioner Joe C arollo Commissioner Manolo Reyes Commissioner Christine King Commission -At-Large History: 12/09/21  City Commission  NO ACTION TAKEN   Next: 01/13/22 RESULT:  NO ACTION TAKEN  Next: 1/ 13/2022 9:00 AM 01/13/22  City Commission  NO ACTION TAK EN  Next: 02/10/22 RESULT:  NO ACTION TAKEN  Next: 2/10/2022 9:00 AM 02/10/22  City Commission  NO ACTION TAKEN   Next: 03/10/22 RESULT:  NO ACTION TAKEN  Next: 3/10/2022 9:00 AM 03/10/22  City Commission  NO AC TION TAKEN   Next: 04/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 29 Printed on 4/6/2022  BC.7 6958 Office of the City Clerk  RESOLUTION"
2022-04-14 City Commission - Public Agenda-2775.pdf,BC - BOARDS AND COMMITTEES,BC.4,"A RESOLUTION OF THE MIAMI CITY COMMISSION APPOINTING  CERTAIN INDIVIDUAL S AS MEMBER S OF THE CODE COMPLIANCE TASK FORCE FOR TERM S AS DE SIGNATED HEREIN. APPOINTEE S: NOMINATED BY: Com missioner Alex Diaz de la Portilla Commissioner Ken Russell Commissioner Joe Carollo Commissioner Manolo Reyes Commissioner Christine King History: 01/09/20  City Commission  ROLLED OVER TO THE NEXT LIKE MEETING Next: 02/13/20 RESULT:  ROLLED OVER TO THE NEXT LIKE MEETING [3 TO 2] Next: 2/13/2020 9:00 AM MOVER:  Alex Diaz de la Portilla, Commissioner, District One SECONDER:  Joe Carollo, Vice Chair, District Three AYES:  Alex Diaz de la Portilla, Joe Carollo, Manolo Reyes NAYS:  Keon H ardemon, Ken Russell 02/13/20  City Commission  NO ACTION TAKEN   Next: 03/12/20 RESULT:  NO ACTION TAKEN  Next: 3/12/2020 9:00 AM 03/12/20  City Commission  NO ACTION TAKEN   Next: 05/14/20 RESULT:  NO ACTION T AKEN  Next: 5/14/2020 9:00 AM 05/14/20  City Commission  NO ACTION TAKEN   Next: 06/11/20 RESULT:  NO ACTION TAKEN  Next: 6/11/2020 9:00 AM 06/11/20  City Commission  NO ACTION TAKEN   Next: 07/09/20 RESULT:  NO ACTION TAKEN  Next: 7/9/2020 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 30 Printed on 4/6/2022  07/09/20  City Comm ission  NO ACTION TAKEN   Next: 09/10/20 RESULT:  NO AC TION TAKEN  Next: 9/10/2020 9:00 AM 09/10/20  City Commission  NO ACTION TAKEN   Next: 10/08/20 RESULT:  NO ACTION TAKEN  Next: 10/8/2020 9:00 AM 10/08/20  City Commission  NO ACTION TAKEN   Next: 11/19/20 RESULT:  NO ACTION TAKEN  Next: 11/19/2020 9:00 AM 11/19/20  City Commission  NO ACTION TAKEN   Next: 12/10/20 RESULT:  NO ACTION TAKEN  Next: 12/10/2020 9:00 AM 12/10/20  City Commission  NO ACTION TAKEN   Next: 01/14/21 RESULT:  NO ACTION TAKEN  Next: 1/14/2021 9:00 AM 01/14/21  City Commission  NO ACTION TAKEN   Next: 02/11/2 1 RESULT:  NO ACTION TAKEN  Next: 2/11/2021 9:00 AM 02/11/21  City Commission  NO ACTION TAKEN   Next: 03/11/21 RESULT:  NO ACTION TAKEN  Next: 3/11/2021 9:00 AM 03/11/21  City Commission  NO ACTION TAKEN   Next: 0 4/08/21 RESULT:  NO ACTION TAKEN  Next: 4/8/2021 9:00 AM 04/08/21  City Commission  NO ACTION TAKEN   Next: 05/13/21 RESULT:  NO ACTION TAKEN  Next: 5/13/2021 9:00 AM 05/13/21  City Commission  NO ACTION TAKEN   Next: 06/10/21 RESULT:  NO ACTION TAKEN  Next: 6/10/2021  9:00 AM 06/10/21  City Commission  NO ACTION TAKEN   Next: 07/08/21 RESULT:  NO ACTION TAKEN  Next: 7/8/2021 9:00 AM 07/08/21  City Commission  NO ACTION TAKEN   Next: 09/13/21 RESULT:  NO ACTION TAKEN  Next: 9/13/2021 9:00 AM 09/13/21  City Commission  NO ACTION TAK EN  Next: 10/14/21 RESULT:  NO ACTION TAKEN  Next: 10/ 14/2021 9:00 AM 10/14/21  City Commission  NO ACTION TAKEN   Next: 11/18/21 RESULT:  NO ACTION TAKEN  Next: 11/18/2021 9:00 AM  City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 31 Printed on 4/6/2022  11/18/21  City Commission  NO ACTION TAKEN   Next: 12/09/21 RESULT:  NO ACTION TAKEN  Next: 12/9/2021 9:00 AM 12/09/21  City Commission  NO A CTION TAKEN   Next: 01/13/22 RESULT:  NO ACTION TAKEN  Next: 1/13/2022 9:00 AM 01/13/22  City Commission  NO ACTION TAKEN   Next: 02/10/22 RESULT:  NO ACTION TAKEN  Next: 2/10/2022 9:00 AM 02/10/22  City Commissio n NO ACTION TAKEN   Next: 03/10/22 RESULT:  NO ACTION TAKEN  Next: 3/10/2022 9:00 AM 03/10/22  City Commission  NO ACTION TAKEN   Next: 04/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 32 Printed on 4/6/2022  BC.8 10778 Office of the City Clerk  RESOLUTION"
2022-04-14 City Commission - Public Agenda-2775.pdf,BC - BOARDS AND COMMITTEES,BC.4,"A RESOLUTION OF THE MIAMI CITY COMMISSION APPOINTING CERTAIN INDIVIDUALS  AS MEMBERS OF THE CODE ENFORCEMENT BOARD FOR TERMS AS DESIGNATED HEREIN. APPOINTEES:  NOMINATED BY: Commissioner Alex Diaz de la Portilla Commissioner Ken Russell Commissioner Christine King Commission -At-Large Commission -At-Large (Alternate Member) History: 10/14/21  City Commission  NO ACTION TAKEN   Next: 11/18/21 RESULT:  NO ACTION TAKEN  Next: 11/18/2021 9:00 AM 11/18/21  City Commission  NO ACTION TAKEN   Next: 12/09/21 RESULT:  NO ACTION TAKEN  Next: 12/9/2021 9:00 AM 12/09/2 1 City Commission  NO ACTION TAKEN   Next: 01/13/22 RESULT:  NO ACTION TAKEN  Next: 1/13/2022 9:00 AM 01/13/22  City Commission  NO ACTION TAKEN   Next: 02/10/22 RESULT:  NO ACTION TAKEN  Next: 2/10/2022 9:00 AM 02/10/22  City Commission  NO ACTION TAKEN   Next: 03/10 /22 RESULT:  NO ACTION TAKEN  Next: 3/10/2022 9:00 AM 03/10/22  City Commission  NO ACTION TAKEN   Next: 04/14/22 RESULT:  NO ACTION TAKEN  Next: 4/14/2022 9:00 AM City Commission  Meeting Agenda  April 14, 2022 City of Miami  Page 33 Printed on 4/6/2022  BC.9 8804 Office of the City Clerk  RESOLUTION"
